Time,PosX,PosY,PosZ,RotX,RotY,RotZ
6.5,18.10248,23.73138,-17.54896,0,0,0
6.6,18.10248,23.73138,-17.54896,0,0,0
6.7,18.10248,23.73138,-17.54896,0,0,0
6.8,18.10248,23.73138,-17.54896,0,0,0
6.9,18.10248,23.73138,-17.54896,0,0,0
7.0,18.10248,23.73138,-17.54896,0,0,0
7.1,18.10248,23.73138,-17.54896,0,0,0
7.2,18.10248,23.73138,-17.54896,0,0,0
7.3,18.10248,23.73138,-17.54896,0,0,0
7.4,18.10248,23.73138,-17.54896,0,0,0
7.5,18.10248,23.73138,-17.54896,0,0,0
7.6,18.10248,23.73138,-17.54896,0,0,0
7.7,18.10248,23.73138,-17.54896,0,0,0
7.8,18.10248,23.73138,-17.54896,0,0,0
7.9,18.10248,23.73138,-17.54896,0,0,0
8.0,18.10248,23.73138,-17.54896,0,0,0
8.1,18.10248,23.73138,-17.54896,0,0,0
8.2,18.10248,23.73138,-17.54896,0,0,0
8.3,18.10248,23.73138,-17.54896,0,0,0
8.4,18.10248,23.73138,-17.54896,0,0,0
8.5,18.10248,23.73138,-17.54896,0,0,0
8.6,18.10248,23.73138,-17.54896,0,0,0
8.7,18.10248,23.73138,-17.54896,0,0,0
8.8,18.10248,23.73138,-17.54896,0,0,0
8.9,18.10248,23.73138,-17.54896,0,0,0
9.0,18.10248,23.73138,-17.54896,0,0,0
9.1,18.10248,23.73138,-17.54896,0,0,0
9.2,18.10248,23.73138,-17.54896,0,0,0
9.3,18.10248,23.73138,-17.54896,0,0,0
9.4,18.10248,23.73138,-17.54896,0,0,0
9.5,18.10248,23.73138,-17.54896,0,0,0
9.6,18.10248,23.73138,-17.54896,0,0,0
9.7,18.10248,23.73138,-17.54896,0,0,0
9.8,18.10248,23.73138,-17.54896,0,0,0
9.9,18.10248,23.73138,-17.54896,0,0,0
10.0,18.10248,23.73138,-17.54896,0,0,0
10.1,18.10248,23.73138,-17.54896,0,0,0
10.2,18.10248,23.73138,-17.54896,0,0,0
10.3,18.10248,23.73138,-17.54896,0,0,0
10.4,18.10248,23.73138,-17.54896,0,0,0
10.5,18.10248,23.73138,-17.54896,0,0,0
10.6,18.10248,23.73138,-17.54896,0,0,0
10.7,18.10248,23.73138,-17.54896,0,0,0
10.8,18.10248,23.73138,-17.54896,0,0,0
10.9,18.10248,23.73138,-17.54896,0,0,0
11.0,18.10248,23.73138,-17.54896,0,0,0
11.1,18.10248,23.73138,-17.54896,0,0,0
11.2,18.10248,23.73138,-17.54896,0,0,0
11.3,18.10248,23.73138,-17.54896,0,0,0
11.4,18.10248,23.73138,-17.54896,0,0,0
11.5,18.10248,23.73138,-17.54896,0,0,0
11.6,18.10248,23.73138,-17.54896,0,0,0
11.7,18.10248,23.73138,-17.54896,0,0,0
11.8,18.10248,23.73138,-17.54896,0,0,0
11.9,18.10248,23.73138,-17.54896,0,0,0
12.0,18.10248,23.73138,-17.54896,0,0,0
12.1,18.10248,23.73138,-17.54896,0,0,0
12.2,18.10248,23.73138,-17.54896,0,0,0
12.3,18.10248,23.73138,-17.54896,0,0,0
12.4,18.10248,23.73138,-17.54896,0,0,0
12.5,18.10248,23.73138,-17.54896,0,0,0
12.6,18.10248,23.73138,-17.54896,0,0,0
12.7,18.10248,23.73138,-17.54896,0,0,0
12.8,18.10248,23.73138,-17.54896,0,0,0
12.9,18.10248,23.73138,-17.54896,0,0,0
13.0,18.10248,23.73138,-17.54896,0,0,0
13.1,18.10248,23.73138,-17.54896,0,0,0
13.2,18.10248,23.73138,-17.54896,0,0,0
13.3,18.10248,23.73138,-17.54896,0,0,0
13.4,18.10248,23.73138,-17.54896,0,0,0
13.5,18.10248,23.73138,-17.54896,0,0,0
13.6,18.10248,23.73138,-17.54896,0,0,0
13.7,18.10248,23.73138,-17.54896,0,0,0
13.8,18.10248,23.73138,-17.54896,0,0,0
13.9,18.10248,23.73138,-17.54896,0,0,0
14.0,18.10248,23.73138,-17.54896,0,0,0
14.1,18.10248,23.73138,-17.54896,0,0,0
14.2,18.10248,23.73138,-17.54896,0,0,0
14.3,18.10248,23.73138,-17.54896,0,0,0
14.4,18.10248,23.73138,-17.54896,0,0,0
14.5,18.10248,23.73138,-17.54896,0,0,0
14.6,18.10248,23.73138,-17.54896,0,0,0
14.7,18.10248,23.73138,-17.54896,0,0,0
14.8,18.10248,23.73138,-17.54896,0,0,0
14.9,18.10248,23.73138,-17.54896,0,0,0
15.0,18.10248,23.73138,-17.54896,0,0,0
15.1,18.10248,23.73138,-17.54896,0,0,0
15.2,18.10248,23.73138,-17.54896,0,0,0
15.3,18.10248,23.73138,-17.54896,0,0,0
15.4,18.10248,23.73138,-17.54896,0,0,0
15.5,18.10248,23.73138,-17.54896,0,0,0
15.6,18.10248,23.73138,-17.54896,0,0,0
15.7,18.10248,23.73138,-17.54896,0,0,0
15.8,18.10248,23.73138,-17.54896,0,0,0
15.9,18.10248,23.73138,-17.54896,0,0,0
16.0,18.10248,23.73138,-17.54896,0,0,0
16.1,18.10248,23.73138,-17.54896,0,0,0
16.2,18.10248,23.73138,-17.54896,0,0,0
16.3,18.10248,23.73138,-17.54896,0,0,0
16.4,18.10248,23.73138,-17.54896,0,0,0
16.5,18.10248,23.73138,-17.54896,0,0,0
16.6,18.10248,23.73138,-17.54896,0,0,0
16.7,18.10248,23.73138,-17.54896,0,0,0
16.8,18.10248,23.73138,-17.54896,0,0,0
16.9,18.10248,23.73138,-17.54896,0,0,0
17.0,18.10248,23.73138,-17.54896,0,0,0
17.1,18.10248,23.73138,-17.54896,0,0,0
17.2,18.10248,23.73138,-17.54896,0,0,0
17.3,18.10248,23.73138,-17.54896,0,0,0
17.4,18.10248,23.73138,-17.54896,0,0,0
17.5,18.10248,23.73138,-17.54896,0,0,0
17.6,18.10248,23.73138,-17.54896,0,0,0
17.7,18.10248,23.73138,-17.54896,0,0,0
17.8,18.10248,23.73138,-17.54896,0,0,0
17.9,18.10248,23.73138,-17.54896,0,0,0
18.0,18.10248,23.73138,-17.54896,0,0,0
18.1,18.10248,23.73138,-17.54896,0,0,0
18.2,18.10248,23.73138,-17.54896,0,0,0
18.3,18.10248,23.73138,-17.54896,0,0,0
18.4,18.10248,23.73138,-17.54896,0,0,0
18.5,18.10248,23.73138,-17.54896,0,0,0
18.6,18.10248,23.73138,-17.54896,0,0,0
18.7,18.10248,23.73138,-17.54896,0,0,0
18.8,18.10248,23.73138,-17.54896,0,0,0
18.9,18.10248,23.73138,-17.54896,0,0,0
19.0,18.10248,23.73138,-17.54896,0,0,0
19.1,18.10248,23.73138,-17.54896,0,0,0
19.2,18.10248,23.73138,-17.54896,0,0,0
19.3,18.10248,23.73138,-17.54896,0,0,0
19.4,18.10248,23.73138,-17.54896,0,0,0
19.5,18.10248,23.73138,-17.54896,0,0,0
19.6,18.10248,23.73138,-17.54896,0,0,0
19.7,18.10248,23.73138,-17.54896,0,0,0
19.8,18.10248,23.73138,-17.54896,0,0,0
19.9,18.10248,23.73138,-17.54896,0,0,0
20.0,18.10248,23.73138,-17.54896,0,0,0
20.1,18.10248,23.73138,-17.54896,0,0,0
20.2,18.10248,23.73138,-17.54896,0,0,0
20.3,18.10248,23.73138,-17.54896,0,0,0
20.4,18.10248,23.73138,-17.54896,0,0,0
20.5,18.10248,23.73138,-17.54896,0,0,0
20.6,18.10248,23.73138,-17.54896,0,0,0
20.7,18.10248,23.73138,-17.54896,0,0,0
20.8,18.10248,23.73138,-17.54896,0,0,0
20.9,18.10248,23.73138,-17.54896,0,0,0
21.0,18.10248,23.73138,-17.54896,0,0,0
21.1,18.10248,23.73138,-17.54896,0,0,0
21.2,18.10248,23.73138,-17.54896,0,0,0
21.3,18.10248,23.73138,-17.54896,0,0,0
21.4,18.10248,23.73138,-17.54896,0,0,0
21.5,18.10248,23.73138,-17.54896,0,0,0
21.6,18.10248,23.73138,-17.54896,0,0,0
21.7,18.10248,23.73138,-17.54896,0,0,0
21.8,18.10248,23.73138,-17.54896,0,0,0
21.9,18.10248,23.73138,-17.54896,0,0,0
22.0,18.10248,23.73138,-17.54896,0,0,0
22.1,18.10248,23.73138,-17.54896,0,0,0
22.2,18.10248,23.73138,-17.54896,0,0,0
22.3,18.10248,23.73138,-17.54896,0,0,0
22.4,18.10248,23.73138,-17.54896,0,0,0
22.5,18.10248,23.73138,-17.54896,0,0,0
22.6,18.10248,23.73138,-17.54896,0,0,0
22.7,18.10248,23.73138,-17.54896,0,0,0
22.8,18.10248,23.73138,-17.54896,0,0,0
22.9,18.10248,23.73138,-17.54896,0,0,0
23.0,18.10248,23.73138,-17.54896,0,0,0
23.1,18.10248,23.73138,-17.54896,0,0,0
23.2,18.10248,23.73138,-17.54896,0,0,0
23.3,18.10248,23.73138,-17.54896,0,0,0
23.4,18.10248,23.73138,-17.54896,0,0,0
23.5,18.10248,23.73138,-17.54896,0,0,0
23.6,18.10248,23.73138,-17.54896,0,0,0
23.7,18.10248,23.73138,-17.54896,0,0,0
23.8,18.10248,23.73138,-17.54896,0,0,0
23.9,18.10248,23.73138,-17.54896,0,0,0
24.0,18.10248,23.73138,-17.54896,0,0,0
24.1,18.10248,23.73138,-17.54896,0,0,0
24.2,18.10248,23.73138,-17.54896,0,0,0
24.3,18.10248,23.73138,-17.54896,0,0,0
24.4,18.10248,23.73138,-17.54896,0,0,0
24.5,18.10248,23.73138,-17.54896,0,0,0
24.6,18.10248,23.73138,-17.54896,0,0,0
24.7,18.10248,23.73138,-17.54896,0,0,0
24.8,18.10248,23.73138,-17.54896,0,0,0
24.9,18.10248,23.73138,-17.54896,0,0,0
25.0,18.10248,23.73138,-17.54896,0,0,0
25.1,18.10248,23.73138,-17.54896,0,0,0
25.2,18.10248,23.73138,-17.54896,0,0,0
25.3,18.10248,23.73138,-17.54896,0,0,0
25.4,18.10248,23.73138,-17.54896,0,0,0
25.5,18.10248,23.73138,-17.54896,0,0,0
25.6,18.10248,23.73138,-17.54896,0,0,0
25.7,18.10248,23.73138,-17.54896,0,0,0
25.8,18.10248,23.73138,-17.54896,0,0,0
25.9,18.10248,23.73138,-17.54896,0,0,0
26.0,18.10248,23.73138,-17.54896,0,0,0
26.1,18.10248,23.73138,-17.54896,0,0,0
26.2,18.10248,23.73138,-17.54896,0,0,0
26.3,18.10248,23.73138,-17.54896,0,0,0
26.4,18.10248,23.73138,-17.54896,0,0,0
26.5,18.10248,23.73138,-17.54896,0,0,0
26.6,18.10248,23.73138,-17.54896,0,0,0
26.7,18.10248,23.73138,-17.54896,0,0,0
26.8,18.10248,23.73138,-17.54896,0,0,0
26.9,18.10248,23.73138,-17.54896,0,0,0
27.0,18.10248,23.73138,-17.54896,0,0,0
27.1,18.10248,23.73138,-17.54896,0,0,0
27.2,18.10248,23.73138,-17.54896,0,0,0
27.3,18.10248,23.73138,-17.54896,0,0,0
27.4,18.10248,23.73138,-17.54896,0,0,0
27.5,18.10248,23.73138,-17.54896,0,0,0
27.6,18.10248,23.73138,-17.54896,0,0,0
27.7,18.10248,23.73138,-17.54896,0,0,0
27.8,18.10248,23.73138,-17.54896,0,0,0
27.9,18.10248,23.73138,-17.54896,0,0,0
28.0,18.10248,23.73138,-17.54896,0,0,0
28.1,18.10248,23.73138,-17.54896,0,0,0
28.2,18.10248,23.73138,-17.54896,0,0,0
28.3,18.10248,23.73138,-17.54896,0,0,0
28.4,18.10248,23.73138,-17.54896,0,0,0
28.5,18.10248,23.73138,-17.54896,0,0,0
28.6,18.10248,23.73138,-17.54896,0,0,0
28.7,18.10248,23.73138,-17.54896,0,0,0
28.8,18.10248,23.73138,-17.54896,0,0,0
28.9,18.10248,23.73138,-17.54896,0,0,0
29.0,18.10248,23.73138,-17.54896,0,0,0
29.1,18.10248,23.73138,-17.54896,0,0,0
29.2,18.10248,23.73138,-17.54896,0,0,0
29.3,18.10248,23.73138,-17.54896,0,0,0
29.4,18.10248,23.73138,-17.54896,0,0,0
29.5,18.10248,23.73138,-17.54896,0,0,0
29.6,18.10248,23.73138,-17.54896,0,0,0
29.7,18.10248,23.73138,-17.54896,0,0,0
29.8,18.10248,23.73138,-17.54896,0,0,0
29.9,18.10248,23.73138,-17.54896,0,0,0
30.0,18.10248,23.73138,-17.54896,0,0,0
30.1,18.10248,23.73138,-17.54896,0,0,0
30.2,18.10248,23.73138,-17.54896,0,0,0
30.3,18.10248,23.73138,-17.54896,0,0,0
30.4,18.10248,23.73138,-17.54896,0,0,0
30.5,18.10248,23.73138,-17.54896,0,0,0
30.6,18.10248,23.73138,-17.54896,0,0,0
30.7,18.10248,23.73138,-17.54896,0,0,0
30.8,18.10248,23.73138,-17.54896,0,0,0
30.9,18.10248,23.73138,-17.54896,0,0,0
31.0,18.10248,23.73138,-17.54896,0,0,0
31.1,18.10248,23.73138,-17.54896,0,0,0
31.2,18.10248,23.73138,-17.54896,0,0,0
31.3,18.10248,23.73138,-17.54896,0,0,0
31.4,18.10248,23.73138,-17.54896,0,0,0
31.5,18.10248,23.73138,-17.54896,0,0,0
31.6,18.10248,23.73138,-17.54896,0,0,0
31.7,18.10248,23.73138,-17.54896,0,0,0
31.8,18.10248,23.73138,-17.54896,0,0,0
31.9,18.10248,23.73138,-17.54896,0,0,0
32.0,18.10248,23.73138,-17.54896,0,0,0
32.1,18.10248,23.73138,-17.54896,0,0,0
32.2,18.10248,23.73138,-17.54896,0,0,0
32.3,18.10248,23.73138,-17.54896,0,0,0
32.4,18.10248,23.73138,-17.54896,0,0,0
32.5,18.10248,23.73138,-17.54896,0,0,0
32.6,18.10248,23.73138,-17.54896,0,0,0
32.7,18.10248,23.73138,-17.54896,0,0,0
32.8,18.10248,23.73138,-17.54896,0,0,0
32.9,18.10248,23.73138,-17.54896,0,0,0
33.0,18.10248,23.73138,-17.54896,0,0,0
33.1,18.10248,23.73138,-17.54896,0,0,0
33.2,18.10248,23.73138,-17.54896,0,0,0
33.3,18.10248,23.73138,-17.54896,0,0,0
33.4,18.10248,23.73138,-17.54896,0,0,0
33.5,18.10248,23.73138,-17.54896,0,0,0
33.6,18.10248,23.73138,-17.54896,0,0,0
33.7,18.10248,23.73138,-17.54896,0,0,0
33.8,18.10248,23.73138,-17.54896,0,0,0
33.9,18.10248,23.73138,-17.54896,0,0,0
34.0,18.10248,23.73138,-17.54896,0,0,0
34.1,18.10248,23.73138,-17.54896,0,0,0
34.2,18.10248,23.73138,-17.54896,0,0,0
34.3,18.10248,23.73138,-17.54896,0,0,0
34.4,18.10248,23.73138,-17.54896,0,0,0
34.5,18.10248,23.73138,-17.54896,0,0,0
34.6,18.10248,23.73138,-17.54896,0,0,0
34.7,18.10248,23.73138,-17.54896,0,0,0
34.8,18.10248,23.73138,-17.54896,0,0,0
34.9,18.10248,23.73138,-17.54896,0,0,0
35.0,18.10248,23.73138,-17.54896,0,0,0
35.1,18.10248,23.73138,-17.54896,0,0,0
35.2,18.10248,23.73138,-17.54896,0,0,0
35.3,18.10248,23.73138,-17.54896,0,0,0
35.4,18.10248,23.73138,-17.54896,0,0,0
35.5,18.10248,23.73138,-17.54896,0,0,0
35.6,18.10248,23.73138,-17.54896,0,0,0
35.7,18.10248,23.73138,-17.54896,0,0,0
35.8,18.10248,23.73138,-17.54896,0,0,0
35.9,18.10248,23.73138,-17.54896,0,0,0
36.0,18.10248,23.73138,-17.54896,0,0,0
36.1,18.10248,23.73138,-17.54896,0,0,0
36.2,18.10248,23.73138,-17.54896,0,0,0
36.3,18.10248,23.73138,-17.54896,0,0,0
36.4,18.10248,23.73138,-17.54896,0,0,0
36.5,18.10248,23.73138,-17.54896,0,0,0
36.6,18.10248,23.73138,-17.54896,0,0,0
36.7,18.10248,23.73138,-17.54896,0,0,0
36.8,18.10248,23.73138,-17.54896,0,0,0
36.9,18.10248,23.73138,-17.54896,0,0,0
37.0,18.10248,23.73138,-17.54896,0,0,0
37.1,18.10248,23.73138,-17.54896,0,0,0
37.2,18.10248,23.73138,-17.54896,0,0,0
37.3,18.10248,23.73138,-17.54896,0,0,0
37.4,18.10248,23.73138,-17.54896,0,0,0
37.5,18.10248,23.73138,-17.54896,0,0,0
37.6,18.10248,23.73138,-17.54896,0,0,0
37.7,18.10248,23.73138,-17.54896,0,0,0
37.8,18.10248,23.73138,-17.54896,0,0,0
37.9,18.10248,23.73138,-17.54896,0,0,0
38.0,18.10248,23.73138,-17.54896,0,0,0
38.1,18.10248,23.73138,-17.54896,0,0,0
38.2,18.10248,23.73138,-17.54896,0,0,0
38.3,18.10248,23.73138,-17.54896,0,0,0
38.4,18.10248,23.73138,-17.54896,0,0,0
38.5,18.10248,23.73138,-17.54896,0,0,0
38.6,18.10248,23.73138,-17.54896,0,0,0
38.7,18.10248,23.73138,-17.54896,0,0,0
38.8,18.10248,23.73138,-17.54896,0,0,0
38.9,18.10248,23.73138,-17.54896,0,0,0
39.0,18.10248,23.73138,-17.54896,0,0,0
39.1,18.10248,23.73138,-17.54896,0,0,0
39.2,18.10248,23.73138,-17.54896,0,0,0
39.3,18.10248,23.73138,-17.54896,0,0,0
39.4,18.10248,23.73138,-17.54896,0,0,0
39.5,18.10248,23.73138,-17.54896,0,0,0
39.6,18.10248,23.73138,-17.54896,0,0,0
39.7,18.10248,23.73138,-17.54896,0,0,0
39.8,18.10248,23.73138,-17.54896,0,0,0
39.9,18.10248,23.73138,-17.54896,0,0,0
40.0,18.10248,23.73138,-17.54896,0,0,0
40.1,18.10248,23.73138,-17.54896,0,0,0
40.2,18.10248,23.73138,-17.54896,0,0,0
40.3,18.10248,23.73138,-17.54896,0,0,0
40.4,18.10248,23.73138,-17.54896,0,0,0
40.5,18.10248,23.73138,-17.54896,0,0,0
40.6,18.10248,23.73138,-17.54896,0,0,0
40.7,18.10248,23.73138,-17.54896,0,0,0
40.8,18.10248,23.73138,-17.54896,0,0,0
40.9,18.10248,23.73138,-17.54896,0,0,0
41.0,18.10248,23.73138,-17.54896,0,0,0
41.1,18.10248,23.73138,-17.54896,0,0,0
41.2,18.10248,23.73138,-17.54896,0,0,0
41.3,18.10248,23.73138,-17.54896,0,0,0
41.4,18.10248,23.73138,-17.54896,0,0,0
41.5,18.10248,23.73138,-17.54896,0,0,0
41.6,18.10248,23.73138,-17.54896,0,0,0
41.7,18.10248,23.73138,-17.54896,0,0,0
41.8,18.10248,23.73138,-17.54896,0,0,0
41.9,18.10248,23.73138,-17.54896,0,0,0
42.0,18.10248,23.73138,-17.54896,0,0,0
42.1,18.10248,23.73138,-17.54896,0,0,0
42.2,18.10248,23.73138,-17.54896,0,0,0
42.3,18.10248,23.73138,-17.54896,0,0,0
42.4,18.10248,23.73138,-17.54896,0,0,0
42.5,18.10248,23.73138,-17.54896,0,0,0
42.6,18.10248,23.73138,-17.54896,0,0,0
42.7,18.10248,23.73138,-17.54896,0,0,0
42.8,18.10248,23.73138,-17.54896,0,0,0
42.9,18.10248,23.73138,-17.54896,0,0,0
